source,rankID,scientificNameID,acceptedNameUsageID,parentNameUsage,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonicalName
,220,,,Accipiter,,,,,Accipiter nanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter nisus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,nisus,,,,,Accipiter nisus granti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,nisus,,,,,Accipiter nisus melaschistos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,nisus,,,,,Accipiter nisus nisosimilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,nisus,,,,,Accipiter nisus nisus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,nisus,,,,,Accipiter nisus punicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,nisus,,,,,Accipiter nisus wolterstorffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter novaehollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter ovampensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter poliocephalus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter poliogaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter princeps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter rhodogaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,rhodogaster,,,,,Accipiter rhodogaster butonensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,rhodogaster,,,,,Accipiter rhodogaster rhodogaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,rhodogaster,,,,,Accipiter rhodogaster sulaensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter rufitorques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter rufiventris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,rufiventris,,,,,Accipiter rufiventris perspicillaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,rufiventris,,,,,Accipiter rufiventris rufiventris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter soloensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter striatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,striatus,,,,,Accipiter striatus chionogaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,striatus,,,,,Accipiter striatus erythronemius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,striatus,,,,,Accipiter striatus fringilloides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,striatus,,,,,Accipiter striatus madrensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,striatus,,,,,Accipiter striatus perobscurus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,striatus,,,,,Accipiter striatus striatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,striatus,,,,,Accipiter striatus suttoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,striatus,,,,,Accipiter striatus velox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,striatus,,,,,Accipiter striatus venator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,striatus,,,,,Accipiter striatus ventralis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter superciliosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,superciliosus,,,,,Accipiter superciliosus fontainieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,superciliosus,,,,,Accipiter superciliosus superciliosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter tachiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,tachiro,,,,,Accipiter tachiro croizati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,tachiro,,,,,Accipiter tachiro pembaensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,tachiro,,,,,Accipiter tachiro sparsimfasciatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,tachiro,,,,,Accipiter tachiro tachiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,tachiro,,,,,Accipiter tachiro unduliventer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter toussenelii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,toussenelii,,,,,Accipiter toussenelii canescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,toussenelii,,,,,Accipiter toussenelii lopezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,toussenelii,,,,,Accipiter toussenelii macroscelides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,toussenelii,,,,,Accipiter toussenelii toussenelii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter trinotatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter trivirgatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,trivirgatus,,,,,Accipiter trivirgatus castroi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,trivirgatus,,,,,Accipiter trivirgatus extimus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,trivirgatus,,,,,Accipiter trivirgatus formosae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,trivirgatus,,,,,Accipiter trivirgatus indicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,trivirgatus,,,,,Accipiter trivirgatus javanicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,trivirgatus,,,,,Accipiter trivirgatus layardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,trivirgatus,,,,,Accipiter trivirgatus microstictus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,trivirgatus,,,,,Accipiter trivirgatus niasensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,trivirgatus,,,,,Accipiter trivirgatus palawanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,trivirgatus,,,,,Accipiter trivirgatus peninsulae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,trivirgatus,,,,,Accipiter trivirgatus trivirgatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Accipiter,,,,,Accipiter virgatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgatus,,,,,Accipiter virgatus abdulalii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgatus,,,,,Accipiter virgatus affinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgatus,,,,,Accipiter virgatus besra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgatus,,,,,Accipiter virgatus confusus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgatus,,,,,Accipiter virgatus fuscipectus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgatus,,,,,Accipiter virgatus nisoides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgatus,,,,,Accipiter virgatus quagga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgatus,,,,,Accipiter virgatus quinquefasciatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgatus,,,,,Accipiter virgatus rufotibialis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgatus,,,,,Accipiter virgatus vanbemmeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgatus,,,,,Accipiter virgatus virgatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Aceros,,,,,Aceros nipalensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Achaetops,,,,,Achaetops pycnopygius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pycnopygius,,,,,Achaetops pycnopygius pycnopygius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pycnopygius,,,,,Achaetops pycnopygius spadix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acridotheres,,,,,Acridotheres albocinctus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acridotheres,,,,,Acridotheres burmannicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,burmannicus,,,,,Acridotheres burmannicus burmannicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,burmannicus,,,,,Acridotheres burmannicus leucocephalus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acridotheres,,,,,Acridotheres cinereus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acridotheres,,,,,Acridotheres cristatellus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cristatellus,,,,,Acridotheres cristatellus brevipennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cristatellus,,,,,Acridotheres cristatellus cristatellus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cristatellus,,,,,Acridotheres cristatellus formosanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acridotheres,,,,,Acridotheres fuscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fuscus,,,,,Acridotheres fuscus fumidus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fuscus,,,,,Acridotheres fuscus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fuscus,,,,,Acridotheres fuscus mahrattensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fuscus,,,,,Acridotheres fuscus torquatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acridotheres,,,,,Acridotheres ginginianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acridotheres,,,,,Acridotheres grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acridotheres,,,,,Acridotheres javanicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acridotheres,,,,,Acridotheres melanopterus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,melanopterus,,,,,Acridotheres melanopterus melanopterus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,melanopterus,,,,,Acridotheres melanopterus tertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,melanopterus,,,,,Acridotheres melanopterus tricolor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acridotheres,,,,,Acridotheres tristis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,tristis,,,,,Acridotheres tristis melanosternus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,tristis,,,,,Acridotheres tristis tristis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrobatornis,,,,,Acrobatornis fonsecai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus aequinoctialis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,aequinoctialis,,,,,Acrocephalus aequinoctialis aequinoctialis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,aequinoctialis,,,,,Acrocephalus aequinoctialis pistor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus agricola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus arundinaceus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,arundinaceus,,,,,Acrocephalus arundinaceus arundinaceus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,arundinaceus,,,,,Acrocephalus arundinaceus zarudnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus astrolabii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus atyphus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,atyphus,,,,,Acrocephalus atyphus atyphus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,atyphus,,,,,Acrocephalus atyphus eremus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,atyphus,,,,,Acrocephalus atyphus flavidus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,atyphus,,,,,Acrocephalus atyphus niauensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,atyphus,,,,,Acrocephalus atyphus palmarum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,atyphus,,,,,Acrocephalus atyphus ravus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus australis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,australis,,,,,Acrocephalus australis australis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,australis,,,,,Acrocephalus australis gouldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,australis,,,,,Acrocephalus australis sumbae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus baeticatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,baeticatus,,,,,Acrocephalus baeticatus ambiguus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,baeticatus,,,,,Acrocephalus baeticatus baeticatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,baeticatus,,,,,Acrocephalus baeticatus cinnamomeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,baeticatus,,,,,Acrocephalus baeticatus guiersi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,baeticatus,,,,,Acrocephalus baeticatus hallae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,baeticatus,,,,,Acrocephalus baeticatus suahelicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus bistrigiceps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus brevipennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus caffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus concinens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,concinens,,,,,Acrocephalus concinens concinens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,concinens,,,,,Acrocephalus concinens haringtoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,concinens,,,,,Acrocephalus concinens stevensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus dumetorum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus familiaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,familiaris,,,,,Acrocephalus familiaris familiaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,familiaris,,,,,Acrocephalus familiaris kingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus gracilirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,gracilirostris,,,,,Acrocephalus gracilirostris cunenensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,gracilirostris,,,,,Acrocephalus gracilirostris gracilirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,gracilirostris,,,,,Acrocephalus gracilirostris jacksoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,gracilirostris,,,,,Acrocephalus gracilirostris leptorhynchus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,gracilirostris,,,,,Acrocephalus gracilirostris neglectus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,gracilirostris,,,,,Acrocephalus gracilirostris parvus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,gracilirostris,,,,,Acrocephalus gracilirostris tsanae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,gracilirostris,,,,,Acrocephalus gracilirostris winterbottomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus griseldis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus hiwae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus kerearako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,kerearako,,,,,Acrocephalus kerearako kaoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,kerearako,,,,,Acrocephalus kerearako kerearako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus longirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus luscinius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus melanopogon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,melanopogon,,,,,Acrocephalus melanopogon albiventris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,melanopogon,,,,,Acrocephalus melanopogon melanopogon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,melanopogon,,,,,Acrocephalus melanopogon mimicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus mendanae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,mendanae,,,,,Acrocephalus mendanae consobrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,mendanae,,,,,Acrocephalus mendanae dido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,mendanae,,,,,Acrocephalus mendanae fatuhivae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,mendanae,,,,,Acrocephalus mendanae mendanae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus musae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,musae,,,,,Acrocephalus musae garretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,musae,,,,,Acrocephalus musae musae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus newtoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus nijoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus orientalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus orinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus paludicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus palustris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus percernis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,percernis,,,,,Acrocephalus percernis aquilonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,percernis,,,,,Acrocephalus percernis idae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,percernis,,,,,Acrocephalus percernis percernis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,percernis,,,,,Acrocephalus percernis postremus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus rehsei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus rimitarae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus rodericanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus rufescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,rufescens,,,,,Acrocephalus rufescens ansorgei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,rufescens,,,,,Acrocephalus rufescens chadensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,rufescens,,,,,Acrocephalus rufescens rufescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,rufescens,,,,,Acrocephalus rufescens senegalensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus schoenobaenus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus scirpaceus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,scirpaceus,,,,,Acrocephalus scirpaceus ammon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,scirpaceus,,,,,Acrocephalus scirpaceus avicenniae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,scirpaceus,,,,,Acrocephalus scirpaceus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,scirpaceus,,,,,Acrocephalus scirpaceus scirpaceus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus sechellensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus sorghophilus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus stentoreus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,stentoreus,,,,,Acrocephalus stentoreus amyae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,stentoreus,,,,,Acrocephalus stentoreus brunnescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,stentoreus,,,,,Acrocephalus stentoreus celebensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,stentoreus,,,,,Acrocephalus stentoreus harterti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,stentoreus,,,,,Acrocephalus stentoreus lentecaptus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,stentoreus,,,,,Acrocephalus stentoreus levantinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,stentoreus,,,,,Acrocephalus stentoreus meridionalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,stentoreus,,,,,Acrocephalus stentoreus siebersi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,stentoreus,,,,,Acrocephalus stentoreus stentoreus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus syrinx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus taiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus tangorum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus vaughani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acrocephalus,,,,,Acrocephalus yamashinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acropternis,,,,,Acropternis orthonyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,orthonyx,,,,,Acropternis orthonyx infuscatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,orthonyx,,,,,Acropternis orthonyx orthonyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Acryllium,,,,,Acryllium vulturinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
